,datetime_utc,overpass_id,phase_iii,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,methane_fraction_su_raw,kgh_gas_60_mean,kgh_gas_60_std,kgh_ch4_60_mean_su_raw,kgh_ch4_60_std_su_raw
156,2022-11-07 19:40:03,157.0,1,bc,0,0,6691.686307,0.9600000000000001,23.149206,0.02086577452290439,22.223237759999996,0.02003114354198796
157,2022-11-07 19:43:55,158.0,0,bc,1,1,6705.922418,0.9600000000000001,12.399714,0.012715114347946536,11.903725440000004,0.012206509774028549
158,2022-11-07 19:48:28,159.0,1,bc,0,0,6723.422418,0.9600000000000001,21.361109999999996,0.012235924047171125,20.5066656,0.011746487085283943
159,2022-11-07 19:52:42,160.0,1,bc,0,0,6536.373807,0.9600000000000001,19.950449999999996,0.016151084342041166,19.152432,0.015505040968359883
160,2022-11-07 19:57:23,161.0,1,bc,0,0,6726.200196,0.9600000000000001,19.874262000000005,0.007881937041452618,19.07929152,0.007566659559794459
161,2022-11-07 20:01:29,162.0,1,bc,0,0,6694.290472999999,0.9600000000000001,19.843032,0.011099006643595208,19.049310720000005,0.010655046377851819
162,2022-11-07 20:05:58,163.0,1,bc,1,1,6696.58214,0.9600000000000001,18.836457600000003,3.5429259652391747,18.082999296,3.4012089266296077
163,2022-11-07 20:09:30,164.0,0,None,1,1,6667.727972999999,0.9600000000000001,0.0,0.0,0.0,0.0
164,2022-11-07 20:14:10,165.0,0,None,1,1,6658.700196,0.9600000000000001,0.0,0.0,0.0,0.0
165,2022-11-07 20:18:25,166.0,0,bc,1,1,6621.766435,0.9600000000000001,16.912578,0.007647414717694348,16.23607488,0.007341518128986521
166,2022-11-07 20:22:43,167.0,0,bc,0,0,6738.040472999999,0.9600000000000001,16.861097999999995,0.01073698736271598,16.18665408,0.01030750786820704
167,2022-11-07 20:26:30,168.0,0,bc,0,0,6730.436307,0.9600000000000001,16.772916,0.014464133455211354,16.101999359999997,0.013885568117002905
168,2022-11-07 20:31:18,169.0,0,bc,0,0,6700.95714,0.9600000000000001,16.69329,0.015666345879634197,16.0255584,0.015039692044448721
169,2022-11-07 20:35:46,170.0,0,bc,0,0,6729.047418,0.9600000000000001,32.734314,0.022127143021752275,31.424941439999998,0.021242057300882754
170,2022-11-07 20:40:53,171.0,0,bc,0,0,6696.662268,0.9600000000000001,32.777496,0.021034098805091387,31.466396160000002,0.020192734852888104
171,2022-11-07 20:45:02,172.0,0,bc,1,1,6770.852972999999,0.9600000000000001,28.365731999999998,0.015412991746454347,27.23110272,0.014796472076596203
172,2022-11-07 20:49:37,173.0,0,bc,1,1,6618.096562999999,0.9600000000000001,28.422917999999996,0.02401439390399588,27.286001279999997,0.023053818147835994
173,2022-11-07 20:53:47,174.0,1,bc,0,0,6636.811307,0.9600000000000001,28.45636199999999,0.01901564233885716,27.31810752,0.018255016645302664
174,2022-11-07 20:57:57,175.0,1,bc,0,0,6581.755751000001,0.9600000000000001,28.55454,0.018368691860825615,27.412358400000002,0.017633944186392816
175,2022-11-07 21:02:21,176.0,1,bc,0,0,6614.602972999999,0.9600000000000001,21.27166800000001,0.013008209767524991,20.420801279999996,0.01248788137682387
176,2022-11-07 21:07:06,177.0,0,bc,0,0,6688.76964,0.9600000000000001,15.011448000000001,0.01478438168118338,14.410990080000001,0.01419300641393627
