,datetime_utc,overpass_id,phase_iii,kgh_gas_30,kgh_gas_60,kgh_gas_90,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,methane_fraction_su_raw,kgh_ch4_30_su_raw,kgh_ch4_60_su_raw,kgh_ch4_90_su_raw,methane_fraction_su_normalized,kgh_ch4_30_su_normalized,kgh_ch4_60_su_normalized,kgh_ch4_90_su_normalized,methane_fraction_km,kgh_ch4_30_km,kgh_ch4_60_km,kgh_ch4_90_km
73,2022-11-02 16:48:30,72.0,1,1.096237161,1.096237161,1.096237161,bc,0.0,0.0,6621.373807,0.96,1.0523876745599998,1.0523876745599998,1.0523876745599998,0.93,1.01950055973,1.01950055973,1.01950055973,0.945616,1.0366193992361759,1.0366193992361759,1.0366193992361759
74,2022-11-02 16:48:30,72.0,1,1.096237161,1.096237161,1.096237161,bc,0.0,0.0,6621.373807,0.96,1.0523876745599998,1.0523876745599998,1.0523876745599998,0.93,1.01950055973,1.01950055973,1.01950055973,0.945616,1.0366193992361759,1.0366193992361759,1.0366193992361759
75,2022-11-02 16:48:30,72.0,1,1.096237161,1.096237161,1.096237161,bc,0.0,0.0,6621.373807,0.96,1.0523876745599998,1.0523876745599998,1.0523876745599998,0.93,1.01950055973,1.01950055973,1.01950055973,0.945616,1.0366193992361759,1.0366193992361759,1.0366193992361759
76,2022-11-02 16:48:30,72.0,1,1.096237161,1.096237161,1.096237161,bc,0.0,0.0,6621.373807,0.96,1.0523876745599998,1.0523876745599998,1.0523876745599998,0.93,1.01950055973,1.01950055973,1.01950055973,0.945616,1.0366193992361759,1.0366193992361759,1.0366193992361759
77,2022-11-02 16:48:30,73.0,1,1.096237161,1.096237161,1.096237161,bc,0.0,0.0,6621.373807,0.96,1.0523876745599998,1.0523876745599998,1.0523876745599998,0.93,1.01950055973,1.01950055973,1.01950055973,0.945616,1.0366193992361759,1.0366193992361759,1.0366193992361759
78,2022-11-02 16:48:30,73.0,1,1.096237161,1.096237161,1.096237161,bc,0.0,0.0,6621.373807,0.96,1.0523876745599998,1.0523876745599998,1.0523876745599998,0.93,1.01950055973,1.01950055973,1.01950055973,0.945616,1.0366193992361759,1.0366193992361759,1.0366193992361759
79,2022-11-02 16:48:30,73.0,1,1.096237161,1.096237161,1.096237161,bc,0.0,0.0,6621.373807,0.96,1.0523876745599998,1.0523876745599998,1.0523876745599998,0.93,1.01950055973,1.01950055973,1.01950055973,0.945616,1.0366193992361759,1.0366193992361759,1.0366193992361759
80,2022-11-02 16:48:30,73.0,1,1.096237161,1.096237161,1.096237161,bc,0.0,0.0,6621.373807,0.96,1.0523876745599998,1.0523876745599998,1.0523876745599998,0.93,1.01950055973,1.01950055973,1.01950055973,0.945616,1.0366193992361759,1.0366193992361759,1.0366193992361759
81,2022-11-02 16:52:31,74.0,1,4.244225806,4.244225806,4.244225806,bc,0.0,0.0,6592.102972999999,0.96,4.07445677376,4.07445677376,4.07445677376,0.93,3.9471299995800004,3.9471299995800004,3.9471299995800004,0.945616,4.013407829766496,4.013407829766496,4.013407829766496
82,2022-11-02 16:55:43,75.0,1,4.22864129,4.22864129,4.22864129,bc,0.0,0.0,6533.561307,0.96,4.0594956384,4.0594956384,4.0594956384,0.93,3.9326363997,3.9326363997,3.9326363997,0.945616,3.99867086208464,3.99867086208464,3.99867086208464
