,datetime_utc,flow_rate,meter,qc_flag,methane_fraction_km,kgh_ch4_km,methane_fraction_su_raw,kgh_ch4_su_raw,methane_fraction_su_normalized,kgh_ch4_su_normalized
10155,2022-11-07 19:24:05,13.96512,bc,0,0.945616,13.20564091392,0.96,13.4065152,0.93,12.987561600000001
10156,2022-11-07 19:24:06,13.9716,bc,0,0.945616,13.2117685056,0.96,13.412736,0.93,12.993588
10157,2022-11-07 19:24:07,13.96656,bc,0,0.945616,13.20700260096,0.96,13.407897599999998,0.93,12.9889008
10158,2022-11-07 19:24:08,13.96908,bc,0,0.945616,13.20938555328,0.96,13.410316799999999,0.93,12.991244400000001
10159,2022-11-07 19:24:09,13.97736,bc,0,0.945616,13.21721525376,0.96,13.418265599999998,0.93,12.9989448
10160,2022-11-07 19:24:10,13.98024,bc,0,0.945616,13.21993862784,0.96,13.4210304,0.93,13.001623200000001
10161,2022-11-07 19:24:11,13.98168,bc,0,0.945616,13.22130031488,0.96,13.4224128,0.93,13.002962400000001
10162,2022-11-07 19:24:12,13.98348,bc,0,0.945616,13.22300242368,0.96,13.4241408,0.93,13.0046364
10163,2022-11-07 19:24:13,13.98384,bc,0,0.945616,13.223342845440001,0.96,13.424486400000001,0.93,13.004971200000002
10164,2022-11-07 19:24:14,13.98024,bc,0,0.945616,13.21993862784,0.96,13.4210304,0.93,13.001623200000001
10165,2022-11-07 19:24:15,13.97844,bc,0,0.945616,13.218236519040001,0.96,13.419302400000001,0.93,12.999949200000001
10166,2022-11-07 19:24:16,13.97988,bc,0,0.945616,13.21959820608,0.96,13.420684799999998,0.93,13.0012884
10167,2022-11-07 19:24:17,13.99032,bc,0,0.945616,13.22947043712,0.96,13.4307072,0.93,13.010997600000001
10168,2022-11-07 19:24:18,13.99716,bc,0,0.945616,13.235938450559999,0.96,13.4372736,0.93,13.0173588
10169,2022-11-07 19:24:19,13.99356,bc,0,0.945616,13.23253423296,0.96,13.4338176,0.93,13.014010800000001
10170,2022-11-07 19:24:20,13.98924,bc,0,0.945616,13.228449171840001,0.96,13.429670400000001,0.93,13.009993200000002
10171,2022-11-07 19:24:21,13.99104,bc,0,0.945616,13.23015128064,0.96,13.431398399999999,0.93,13.0116672
10172,2022-11-07 19:24:22,13.99572,bc,0,0.945616,13.23457676352,0.96,13.4358912,0.93,13.016019600000002
