,Team,Satellite,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Timestamp (hyperspectral technologies only),StartTime,EndTime,SurveyTime,Gas,FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindSpeedUpper,WindSpeedLower,WindSpeedUncertaintyType,WindDirection,NumberOfEmissionSourcesReported,Notes,Data source,QC,QC_lax,UnblindingStage,DateTime (UTC),end_release,start_release,gas_kgh_mean,gas_kgh_sigma,meter_sigma,ch4_fraction_km,ch4_fraction_km_sigma,ch4_kgh_mean,ch4_kgh_sigma
130,MAXAR,Sentinel-2,5,20221118,1,11/18/22 0:00,18:24:00,,,,Methane,2139.68,3011.2496,1268.1234,+/- 1 sigma,1.34112,1.743456,0.938784,+/- 1 sigma,323,1,,2022_DataReportingTemplate_Satellites_v7_MAXAR_Sentinel_20230207.xlsx,OK,OK,2,11/18/22 18:24,11/18/22 18:24,11/18/22 18:19,1512.73596,25.87467777,1.929510153,0.946370625,0.005284178,1431.608876,25.82336882
131,MAXAR,Sentinel-2,6,20221125,1,11/25/22 0:00,18:14:00,,,,Methane,0,1116.64805,0,+/- 1 sigma,1.683850667,2.189005867,1.178695467,+/- 1 sigma,52,0,,2022_DataReportingTemplate_Satellites_v7_MAXAR_Sentinel_20230207.xlsx,OK,OK,2,11/25/22 18:14,11/25/22 18:14,11/25/22 18:09,0,0,,,,,
132,MAXAR,Sentinel-2,7,20221128,1,11/28/22 0:00,18:24:00,,,,Methane,0,2500.834591,0,+/- 1 sigma,3.12928,4.068064,2.190496,+/- 1 sigma,137,0,,2022_DataReportingTemplate_Satellites_v7_MAXAR_Sentinel_20230207.xlsx,OK,OK,2,11/28/22 18:24,11/28/22 18:24,11/28/22 18:19,5.2569216,0.027349193,0.006705257,0.9422685,0.000995117,4.953431631,0.02704427
133,MAXAR,WorldView 3,1,22OCT10181729,1,10/10/22 0:00,18:17:29,18:17:17 AM,18:17:59 AM,,Methane,201.65,265.7359,137.5701,+/- 1 sigma,1.79,2.33,1.25,+/- 1 sigma,71,1,,2022_DataReportingTemplate_Satellites_v7_MAXAR_WorldView-3_20230125.xlsx,OK,OK,2,10/10/22 18:17,10/10/22 18:17,10/10/22 18:12,99.379836,0.143975763,0.126759995,0.936358125,0.001617428,93.0551169,0.241038879
134,MAXAR,WorldView 3,2,22OCT17182742,1,10/17/22 0:00,18:27:42,18:27:30 AM,18:28:11 AM,,Methane,0,166.2829,0,+/- 1 sigma,4.72,6.14,3.3,+/- 1 sigma,54,0,,2022_DataReportingTemplate_Satellites_v7_MAXAR_WorldView-3_20230125.xlsx,OK,OK,2,10/17/22 18:27,10/17/22 18:27,10/17/22 18:22,44.636064,4.155707429,0.056933755,0.9390905,0.001958542,41.91730366,3.903930544
135,MAXAR,WorldView 3,3,22OCT22180719,1,10/22/22 0:00,18:07:19,18:07:06 AM,18:07:47 AM,,Methane,0,152.3593,0,+/- 1 sigma,2.2,2.86,1.54,+/- 1 sigma,180,0,,2022_DataReportingTemplate_Satellites_v7_MAXAR_WorldView-3_20230125.xlsx,OK,OK,2,10/22/22 18:07,10/22/22 18:07,10/22/22 18:02,0,0,,,,,
136,MAXAR,WorldView 3,4,22OCT29181742,1,10/29/22 0:00,18:17:42,18:17:30 AM,18:18:12 AM,,Methane,64.96,89.2339,40.6877,+/- 1 sigma,1.12,1.46,0.78,+/- 1 sigma,121,1,,2022_DataReportingTemplate_Satellites_v7_MAXAR_WorldView-3_20230125.xlsx,OK,OK,2,10/29/22 18:17,10/29/22 18:17,10/29/22 18:12,34.7440056,0.112604761,0.044316334,0.953323875,0.004610306,33.12229005,0.197399185
137,MAXAR,WorldView 3,5,22NOV05182744,1,11/5/22 0:00,18:27:44,18:27:32 AM,18:28:11 AM,,Methane,0,12.6912,0,+/- 1 sigma,0.46,0.59,0.32,+/- 1 sigma,259,0,,2022_DataReportingTemplate_Satellites_v7_MAXAR_WorldView-3_20230125.xlsx,OK,OK,2,11/5/22 18:27,11/5/22 18:27,11/5/22 18:22,0,0,,,,,
138,MAXAR,WorldView 3,6,22NOV10180843,1,11/10/22 0:00,18:08:43,18:08:30 AM,18:09:10 AM,,Methane,3293.01,4281.3062,2304.7162,+/- 1 sigma,2.68,3.48,1.88,+/- 1 sigma,7,1,,2022_DataReportingTemplate_Satellites_v7_MAXAR_WorldView-3_20230125.xlsx,OK,OK,2,11/10/22 18:08,11/10/22 18:08,11/10/22 18:03,1176.03468,19.07978327,1.500044235,0.953674,0.00166258,1121.553697,18.35647089
139,MAXAR,WorldView 3,7,22NOV17181847,1,11/17/22 0:00,18:18:47,18:18:35 AM,18:19:17 AM,,Methane,1218.34,1586.7136,849.9712,+/- 1 sigma,4.98,6.47,3.49,+/- 1 sigma,61,1,,2022_DataReportingTemplate_Satellites_v7_MAXAR_WorldView-3_20230125.xlsx,OK,OK,2,11/17/22 18:18,11/17/22 18:18,11/17/22 18:13,632.90616,2.26703141,0.807278265,0.950938875,0.001265674,601.8550718,2.424565174
140,MAXAR,WorldView 3,8,22NOV22175839,1,11/22/22 0:00,17:58:39,17:58:27 AM,17:59:06 AM,,Methane,669.2983,870.5214,468.0752,+/- 1 sigma,1.09,1.42,0.76,+/- 1 sigma,139,1,,2022_DataReportingTemplate_Satellites_v7_MAXAR_WorldView-3_20230125.xlsx,OK,OK,2,11/22/22 17:58,11/22/22 17:58,11/22/22 17:53,459.69636,1.222333851,0.586347398,0.941120625,0.000927711,432.6297256,1.345257827
141,MAXAR,WorldView 3,9, 22NOV24182859,1,11/24/22 0:00,18:28:00,18:28:59 AM,18:29:40 AM,,Methane,0,0,0,+/- 1 sigma,,,,+/- 1 sigma,,0,From Stage 2 submission (manually removed wind estimates and upper emission upper bound),2022_DataReportingTemplate_Satellites_v7_MAXAR_WorldView-3_20230125.xlsx,SE,OK,2,11/24/22 18:28,11/24/22 18:28,11/24/22 18:23,0,0,,,,,
142,MAXAR,WorldView 3,9,22NOV29180846,1,11/29/22 0:00,18:08:46,18:08:34 AM,18:09:15 AM,,Methane,1128.61,1467.4794,789.7482,+/- 1 sigma,1.54,2,1.08,+/- 1 sigma,,,,2022_DataReporting_EnMAP.xlsx,OK,OK,2,11/29/22 18:08,11/29/22 18:08,11/29/22 18:03,1393.6752,18.9045489,1.777646939,0.9422685,0.000995117,1313.21624,17.94541186
143,NJU,EnMap,3,1,1,11/12/22 0:00,18:37:00,,,,Methane,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,,,SE,SE,2,11/12/22 18:37,11/12/22 18:37,11/12/22 18:32,0,0,,,,,
144,NJU,EnMap,4,1,1,11/13/22 0:00,19:02:08,,,,Methane,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,,,SE,SE,2,11/13/22 19:02,11/13/22 19:02,11/13/22 18:57,0,0,,,,,
145,NJU,EnMap,1,1,1,11/16/22 0:00,18:40:50,18:40:00,18:41:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_EnMAP.xlsx,OK,OK,2,11/16/22 18:40,11/16/22 18:40,11/16/22 18:35,1148.88996,15.38034439,1.465420867,0.950938875,0.001265674,1092.524126,14.76378855
146,NJU,EnMap,5,1,1,11/20/22 0:00,18:44:37,,,,Methane,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,,,SE,SE,2,11/20/22 18:44,11/20/22 18:44,11/20/22 18:39,0,0,,,,,
147,NJU,EnMap,2,1,1,11/24/22 0:00,18:48:24,18:48:00,18:49:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_GF5-02-AHSI.xlsx,OK,OK,2,11/24/22 18:48,11/24/22 18:48,11/24/22 18:43,0,0,,,,,
148,NJU,GF5,1,1,1,9/18/22 0:00,18:19:41,18:19:00,18:20:00,,Methane,0,0,0,,0,0,0,,223,,,2022_DataReporting_GF5-02-AHSI.xlsx,OK,OK,2,9/18/22 18:19,9/18/22 18:19,9/18/22 18:14,0,0,,,,,
149,NJU,GF5,2,1,1,11/15/22 0:00,18:21:44,18:21:00,18:22:00,,Methane,1240,1735,744,0.4,1.341,1.7915,0.8905,0.2,,,,2022_DataReporting_HJ-2B-HSI.xlsx,OK,OK,2,11/15/22 18:21,11/15/22 18:21,11/15/22 18:16,1094.809164,695.7815869,1.399738354,0.950938875,0.00093238,1041.096595,661.6478858
150,NJU,HJ2B,1,1,1,11/5/22 0:00,18:49:04,18:49:00,18:50:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_Landsat-8-9.xlsx,OK,OK,2,11/5/22 18:49,11/5/22 18:49,11/5/22 18:44,0,0,,,,,
151,NJU,LandSat,1,1,1,10/10/22 0:00,17:58:22,17:58:00,17:59:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_Landsat-8-9.xlsx,OK,OK,2,10/10/22 17:58,10/10/22 17:58,10/10/22 17:53,0,0,0,0.936358125,0,0,0
152,NJU,LandSat,2,1,1,10/17/22 0:00,18:04:33,18:04:00,18:05:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_Landsat-8-9.xlsx,OK,OK,2,10/17/22 18:04,10/17/22 18:04,10/17/22 17:59,0,0,0,0.9390905,0,0,0
153,NJU,LandSat,11,1,1,10/18/22 17:58,17:58:14,,,,,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,Release cancelled by Stanford due to system malfunction,,SE,SE,2,10/18/22 17:58,10/18/22 17:58,10/18/22 17:53,0,0,0,0.9390905,0,0,0
154,NJU,LandSat,3,1,1,10/25/22 0:00,18:04:27,18:04:00,18:05:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_Landsat-8-9.xlsx,OK,OK,2,10/25/22 18:04,10/25/22 18:04,10/25/22 17:59,1035.978,27.13805734,1.32140051,0.950644,0.001365767,984.8462698,25.86792082
155,NJU,LandSat,12,1,1,10/26/22 17:58,17:58:34,,,,,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,Release cancelled by Stanford due to system malfunction,,SE,SE,2,10/26/22 17:58,10/26/22 17:58,10/26/22 17:53,77.786952,0.096018222,0.099218051,0.950644,0.001365767,73.9476992,0.168863951
156,NJU,LandSat,4,1,1,11/2/22 0:00,18:04:39,18:04:00,18:05:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_Landsat-8-9.xlsx,OK,OK,2,11/2/22 18:04,11/2/22 18:04,11/2/22 17:59,795.414,14.7902663,1.014558673,0.95034125,0.002693054,755.914735,14.25074441
157,NJU,LandSat,5,1,1,11/3/22 0:00,17:58:13,17:58:00,17:59:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_Landsat-8-9.xlsx,OK,OK,2,11/3/22 17:58,11/3/22 17:58,11/3/22 17:53,1370.2422,20.57906742,1.747757908,0.95034125,0.002693054,1302.197685,19.97141723
158,NJU,LandSat,6,1,1,11/10/22 0:00,18:04:28,18:04:00,18:05:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_Landsat-8-9.xlsx,OK,OK,2,11/10/22 18:04,11/10/22 18:04,11/10/22 17:59,1218.16152,23.55479593,1.553777449,0.953674,0.00166258,1161.728969,22.60333368
159,NJU,LandSat,7,1,1,11/11/22 0:00,17:58:25,17:58:00,17:59:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_Landsat-8-9.xlsx,OK,OK,2,11/11/22 17:58,11/11/22 17:58,11/11/22 17:53,1453.8246,24.52295965,1.854368112,0.953894125,0.002032185,1386.794745,23.64440016
160,NJU,LandSat,8,1,1,11/18/22 0:00,18:04:31,18:04:00,18:05:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_PRISMA.xlsx,OK,OK,2,11/18/22 18:04,11/18/22 18:04,11/18/22 17:59,1558.86732,24.52225662,1.988351173,0.946370625,0.005284178,1475.26624,24.69748997
161,NJU,LandSat,9,1,1,11/19/22 17:58,17:58:20,,,,Methane,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,Not among initially listed times ,,SE,SE,2,11/19/22 17:58,11/19/22 17:58,11/19/22 17:53,0,0,,,,,
162,NJU,LandSat,10,1,1,11/27/22 17:58,17:58:04,,,,Methane,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,Not among initially listed times ,,SE,SE,2,11/27/22 17:58,11/27/22 17:58,11/27/22 17:53,0,0,,,,,
163,NJU,PRISMA,1,1,1,10/15/22 0:00,18:16:14,18:16:00,18:17:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_PRISMA.xlsx,OK,OK,2,10/15/22 18:16,10/15/22 18:16,10/15/22 18:11,0,0,,,,,
164,NJU,PRISMA,6,1,1,10/21/22 18:19,18:19:00,,,,Methane,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,Release cancelled by Stanford due to system malfunction,,SE,SE,2,10/21/22 18:19,10/21/22 18:19,10/21/22 18:14,0,0,,,,,
165,NJU,PRISMA,2,1,1,10/27/22 0:00,18:23:00,18:23:00,18:24:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_PRISMA.xlsx,OK,OK,2,10/27/22 18:23,10/27/22 18:23,10/27/22 18:18,565.8108,4.440251588,0.721697449,0.950644,0.001365767,537.8846422,4.345749842
166,NJU,PRISMA,7,1,1,11/1/22 18:09,18:09:00,,,,Methane,NT,NT,NT,NT,NT,NT,NT,NT,NT,,"PRISMA cancelled acquisition: ""11/01 - Request not plannable for bad weather forecast""",,NT,NT,2,11/1/22 18:09,11/1/22 18:09,11/1/22 18:04,756.82656,3.09072972,0.96534,0.95034125,0.002693054,719.2434991,3.690963068
167,NJU,PRISMA,8,1,1,11/2/22 18:26,18:26:00,,,,Methane,NT,NT,NT,NT,NT,NT,NT,NT,NT,,"PRISMA cancelled acquisition: ""11/02 - Request not geometrically feasible""",,NT,NT,2,11/2/22 18:26,11/2/22 18:26,11/2/22 18:21,,,,,,,
168,NJU,PRISMA,3,1,1,11/7/22 0:00,18:13:09,18:13:00,18:14:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_PRISMA.xlsx,OK,OK,2,11/7/22 18:13,11/7/22 18:13,11/7/22 18:08,435.30708,1.170553061,0.555238622,0.95034125,0.002693054,413.6902745,1.700064852
169,NJU,PRISMA,9,1,1,11/13/22 18:16,18:16:00,,,,Methane,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,LARS and NJU were informed of no releases on weekends. LARS requested PRISMA cancelled releases on November 10.,,SE,SE,2,11/13/22 18:16,11/13/22 18:16,11/13/22 18:11,0,0,,,,,
170,NJU,PRISMA,10,1,1,11/19/22 18:19,18:19:00,,,,Methane,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,LARS and NJU were informed of no releases on weekends. LARS requested PRISMA cancelled releases on November 10.,,SE,SE,2,11/19/22 18:19,11/19/22 18:19,11/19/22 18:14,0,0,,,,,
171,NJU,PRISMA,4,1,1,11/25/22 0:00,18:23:01,18:23:00,18:24:00,,Methane,0,0,0,,0,0,0,,335,,,2022_DataReporting_PRISMA.xlsx,OK,OK,2,11/25/22 18:23,11/25/22 18:23,11/25/22 18:18,0,0,,,,,
172,NJU,PRISMA,5,1,1,11/30/22 0:00,18:09:52,18:09:00,18:10:00,,Methane,1178,1533,822,0.3,0.9602,1.2203,0.7001,0.15,,,,2022_DataReporting_Sentinel-2.xlsx,OK,OK,2,11/30/22 18:09,11/30/22 18:09,11/30/22 18:04,1059.50532,57.93443093,1.351409847,0.9422685,0.000995117,998.3384886,54.61481704
173,NJU,Sentinel-2,1,1,1,10/18/22 17:49,17:49:00,,,,Methane,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,Release cancelled by Stanford due to system malfunction,,SE,SE,2,10/18/22 17:49,10/18/22 17:49,10/18/22 17:44,0,0,0,0.9390905,0,0,0
174,NJU,Sentinel-2,1,1,1,10/26/22 0:00,18:14:48,18:14:00,18:15:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_Sentinel-2.xlsx,OK,OK,2,10/26/22 18:14,10/26/22 18:14,10/26/22 18:09,1100.4492,30.30114833,1.403634184,0.950644,0.001365767,1046.135429,28.87563433
175,NJU,Sentinel-2,7,1,1,11/5/22 18:14,18:14:40,,,,Methane,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,Release cancelled by Stanford due to personnel shortage,,SE,SE,2,11/5/22 18:14,11/5/22 18:14,11/5/22 18:09,0,0,,,,,
176,NJU,Sentinel-2,2,1,1,11/8/22 0:00,18:24:30,18:24:00,18:25:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_Sentinel-2.xlsx,OK,OK,2,11/8/22 18:24,11/8/22 18:24,11/8/22 18:19,1247.43036,18.97181524,1.591110153,0.953370125,0.001319614,1189.262838,18.22515277
177,NJU,Sentinel-2,3,1,1,11/15/22 0:00,18:14:28,18:14:00,18:15:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_Sentinel-2.xlsx,OK,OK,2,11/15/22 18:14,11/15/22 18:14,11/15/22 18:09,1575.08796,22.99815942,2.009040765,0.950938875,0.001265674,1497.812373,22.04346207
178,NJU,Sentinel-2,4,1,1,11/18/22 0:00,18:24:19,18:24:00,18:25:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_Sentinel-2.xlsx,OK,OK,2,11/18/22 18:24,11/18/22 18:24,11/18/22 18:19,1511.86584,24.98651612,1.928400306,0.946370625,0.005284178,1430.78542,25.02621362
179,NJU,Sentinel-2,5,1,1,11/25/22 0:00,18:14:12,18:14:00,18:15:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_Sentinel-2.xlsx,OK,OK,2,11/25/22 18:14,11/25/22 18:14,11/25/22 18:09,0,0,,,,,
180,NJU,Sentinel-2,6,1,1,11/28/22 0:00,18:17:11,18:17:00,18:18:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_WorldView-3.xlsx,OK,OK,2,11/28/22 18:17,11/28/22 18:17,11/28/22 18:12,5.3179368,0.020290165,0.006783083,0.9422685,0.000995117,5.010924332,0.020841879
181,NJU,WorldView 3,1,1,1,10/10/22 0:00,18:17:29,18:17:00,18:18:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_WorldView-3.xlsx,OK,OK,2,10/10/22 18:17,10/10/22 18:17,10/10/22 18:12,99.379836,0.143975763,0.126759995,0.936358125,0.001617428,93.0551169,0.241038879
182,NJU,WorldView 3,2,1,1,10/17/22 0:00,18:27:42,18:27:00,18:28:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_WorldView-3.xlsx,OK,OK,2,10/17/22 18:27,10/17/22 18:27,10/17/22 18:22,44.636064,4.155707429,0.056933755,0.9390905,0.001958542,41.91730366,3.903930544
183,NJU,WorldView 3,3,1,1,10/22/22 0:00,18:07:19,18:07:00,18:08:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_WorldView-3.xlsx,OK,OK,2,10/22/22 18:07,10/22/22 18:07,10/22/22 18:02,0,0,,,,,
184,NJU,WorldView 3,4,1,1,10/29/22 0:00,18:17:42,18:17:00,18:18:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_WorldView-3.xlsx,OK,OK,2,10/29/22 18:17,10/29/22 18:17,10/29/22 18:12,34.7440056,0.112604761,0.044316334,0.953323875,0.004610306,33.12229005,0.197399185
185,NJU,WorldView 3,5,1,1,11/5/22 0:00,18:27:44,18:27:00,18:28:00,,Methane,0,0,0,,0,0,0,,166,,,2022_DataReporting_WorldView-3.xlsx,OK,OK,2,11/5/22 18:27,11/5/22 18:27,11/5/22 18:22,0,0,,,,,
186,NJU,WorldView 3,6,1,1,11/10/22 0:00,18:08:30,18:08:00,18:09:00,,Methane,494,601,387,0.22,0.5828,0.6842,0.4814,0.11,253,,,2022_DataReporting_WorldView-3.xlsx,OK,OK,2,11/10/22 18:08,11/10/22 18:08,11/10/22 18:03,1177.85136,18.16812269,1.502361429,0.953674,0.00166258,1123.286218,17.49554438
187,NJU,WorldView 3,7,1,1,11/17/22 0:00,18:18:35,18:18:00,18:19:00,,Methane,360,461,257,0.28,0.7772,0.9758,0.5786,0.14,,,,2022_DataReporting_WorldView-3.xlsx,OK,OK,2,11/17/22 18:18,11/17/22 18:18,11/17/22 18:13,632.96028,2.240287577,0.807347296,0.950938875,0.001265674,601.9065366,2.402024487
188,NJU,WorldView 3,8,1,1,11/22/22 0:00,17:58:39,17:58:00,17:59:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_WorldView-3.xlsx,OK,OK,2,11/22/22 17:58,11/22/22 17:58,11/22/22 17:53,459.69636,1.222333851,0.586347398,0.941120625,0.000927711,432.6297256,1.345257827
189,NJU,WorldView 3,9,1,1,11/24/22 0:00,18:28:59,18:28:00,18:29:00,,Methane,0,0,0,,0,0,0,,44,,Not among initially listed times ,2022_DataReporting_WorldView-3.xlsx,SE,OK,2,11/24/22 18:28,11/24/22 18:28,11/24/22 18:23,0,0,,,,,
190,NJU,WorldView 3,10,1,1,11/29/22 0:00,18:08:33,18:08:00,18:09:00,,Methane,723,887,560,0.23,0.6128,0.7292,0.4964,0.11,,,,2022_DataReporting_ZY1-02E-AHSI.xlsx,OK,OK,2,11/29/22 18:08,11/29/22 18:08,11/29/22 18:03,1393.29828,19.2454122,1.777166173,0.9422685,0.000995117,1312.86108,18.26420106
191,NJU,ZY1,1,1,1,9/27/22 0:00,18:24:39,18:24:00,18:25:00,,Methane,0,0,0,,0,0,0,,239,,Not among initially listed times ,2022_DataReporting_ZY1-02E-AHSI.xlsx,SE,OK,2,9/27/22 18:24,9/27/22 18:24,9/27/22 18:19,0,0,,,,,
192,NJU,ZY1,2,1,1,10/20/22 0:00,18:30:42,18:30:00,18:31:00,,Methane,799,1085,513,0.36,1.188,1.562,0.814,0.18,,,Releases were canceled by Stanford due to the system malfunction,2022_DataReporting_ZY1-02E-AHSI.xlsx,SE,OK,2,10/20/22 18:30,10/20/22 18:30,10/20/22 18:25,0,0,,,,,
193,NJU,ZY1,3,1,1,10/23/22 0:00,18:27:06,18:27:00,18:28:00,,Methane,0,0,0,,0,0,0,,348,,Not among initially listed times ,2022_DataReporting_ZY1-02E-AHSI.xlsx,SE,OK,2,10/23/22 18:27,10/23/22 18:27,10/23/22 18:22,0,0,,,,,
194,NJU,ZY1,4,1,1,10/26/22 0:00,18:23:36,18:23:00,18:24:00,,Methane,720,861,579,0.2,0.7188,0.8582,0.5794,0.1,330.906951,,,2022_OrbioEarth_satellite_report.xlsx,OK,OK,2,10/26/22 18:23,10/26/22 18:23,10/26/22 18:18,1083.25056,29.39166999,1.381697143,0.950644,0.001365767,1029.785645,28.01096958
195,Orbio,Sentinel-2,1,1,1,10/18/22 17:49,17:49:00,,,,Methane,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,Release cancelled by Stanford due to system malfunction,,SE,OK,2,10/18/22 17:49,10/18/22 17:49,10/18/22 17:44,0,0,0,0.9390905,0,0,0
196,Orbio,Sentinel-2,1,1,1,10/26/22 0:00,18:15:09,,,,Methane,555.371178,706.908641,296.316174,,1.130157277,,,,357.5349823,,,2022_OrbioEarth_satellite_report.xlsx,OK,OK,2,10/26/22 18:15,10/26/22 18:15,10/26/22 18:10,1101.36084,30.0630178,1.40479699,0.950644,0.001365767,1047.002074,28.64992717
197,Orbio,Sentinel-2,7,1,1,11/5/22 18:14,18:14:40,,,,Methane,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,Release cancelled by Stanford due to personnel shortage,,SE,SE,2,11/5/22 18:14,11/5/22 18:14,11/5/22 18:09,0,0,,,,,
198,Orbio,Sentinel-2,2,1,1,11/8/22 0:00,18:25:05,,,,Methane,1085.417275,1244.652432,813.202977,,4.055983492,,,,218.7006264,,,2022_OrbioEarth_satellite_report.xlsx,OK,OK,2,11/8/22 18:25,11/8/22 18:25,11/8/22 18:20,1248.2658,19.35652874,1.592175765,0.953370125,0.001319614,1190.059322,18.58938528
199,Orbio,Sentinel-2,3,1,1,11/15/22 0:00,18:15:08,,,,Methane,1252.662985,1493.419972,841.086197,,2.108561519,,,,312.2766792,,,2022_OrbioEarth_satellite_report.xlsx,OK,OK,2,11/15/22 18:15,11/15/22 18:15,11/15/22 18:10,1572.92832,22.22470889,2.006286122,0.950938875,0.001265674,1495.758687,21.31345984
200,Orbio,Sentinel-2,4,1,1,11/18/22 0:00,18:25:03,,,,Methane,901.589319,1081.436392,594.138717,,1.952276578,,,,257.9576787,,,2022_OrbioEarth_satellite_report.xlsx,OK,OK,2,11/18/22 18:25,11/18/22 18:25,11/18/22 18:20,1509.33504,22.36887214,1.925172245,0.946370625,0.005284178,1428.390345,22.69507452
201,Orbio,Sentinel-2,5,1,1,11/25/22 0:00,18:15:05,,,,Methane,0,-,-,,3.096761402,,,,14.32089265,,,2022_OrbioEarth_satellite_report.xlsx,OK,OK,2,11/25/22 18:15,11/25/22 18:15,11/25/22 18:10,0,0,,,,,
202,Orbio,Sentinel-2,6,1,1,11/28/22 0:00,18:25:01,,,,Methane,0,-,-,,2.731787401,,,,,,,2022_OrbioEarth_satellite_report.xlsx,OK,OK,2,11/28/22 18:25,11/28/22 18:25,11/28/22 18:20,5.2533396,0.027199119,0.006700688,0.9422685,0.000995117,4.950056425,0.026907853
